session,run,seq,policy,robot,t_gen_ns,t_selected_ns,t_tx_ns,t_rx_ns,deferral_ns,channel,rssi_dbm,snr_db,payload_hex,payload_bytes,freq_mhz,sf,bw_khz,cr,sent
HWS-002-FIFO,1,94,FIFO,limo02,1784022466820300041,1784022737439144171,1784022737439147462,1784022737609654693,270618844130,7,-109.86,4.74,0xf6407f1cc67145eca44867e2971d20b4269b0590ab5683653af5548bcf2be854b50eebb360208564e9c4b274efb92f0b2714e822,52,868,7,125,4/5,1
HWS-002-FIFO,1,95,FIFO,limo01,1784022471186029024,1784022677677700316,0,0,206491671292,0,-84.29,-0.92,0xd0e07c53eba5f82cdb53f7f640603910b0b7cf6a4d62012acf500d83acef7116acbcaa590fbb9466dc8accfb728f820097f9a9c2,52,868,7,125,4/5,0
HWS-002-FIFO,1,96,FIFO,limo01,1784022474854603809,1784022698313810323,0,0,223459206514,1,-92.21,2.23,0x181ffc80d3f84e35412ed455aadce506e1e17dcefc4cf8ff99d1b9bae5e9abfbeba2872a47811b758187bfc9e2a3153795653d32,52,868,7,125,4/5,0
HWS-002-FIFO,1,97,FIFO,limo01,1784022481147545885,1784022582525971298,0,0,101378425413,9,-104.81,14.23,0x64342c6ae42978ba185df80ad3fdd65d99ebb2e0b905ca8a7615abd75246717f143e605691af8339be4f848e7848c2ceb92479a5,52,868,7,125,4/5,0
HWS-002-FIFO,1,98,FIFO,limo02,1784022481746921817,1784022692429772337,0,0,210682850520,2,-97.91,4.83,0xa25c85f367f02cd53c4cf1c1f8653fd6ae4c699bd27ccc4282fcc1b43db9349ba4470b0215ad641d408de2b99bfa8b6f775949ed,52,868,7,125,4/5,0
HWS-002-FIFO,1,99,FIFO,limo02,1784022487747524657,1784022665795641559,0,0,178048116902,4,-86.50,14.40,0x5ec9e42b535d4664ed24642522c8e4d3689cd175513bcd1619252ee33b0efc8623747c6ba6e6a9600dccc012ab081ffe379c4722,52,868,7,125,4/5,0
HWS-002-FIFO,1,100,FIFO,limo02,1784022489843640250,1784022711714921358,0,0,221871281108,10,-100.98,-1.67,0x9e477352dd1696de69db211a0562d517493f2dd8c7b5ee1b7141f8f2fb2e554433e679d02a320b990bff87022b957b20857e6f2f,52,868,7,125,4/5,0
HWS-002-FIFO,1,101,FIFO,limo02,1784022491668892411,1784022572362399830,0,0,80693507419,6,-80.15,1.34,0xe8ec68d774bf4e632409d532c9d7ca7c8be409290561fb6104796813153bb61c30864704508285974812c939d70d02f8d2c16469,52,868,7,125,4/5,0
HWS-002-FIFO,1,102,FIFO,limo01,1784022496561933215,1784022655875150420,0,0,159313217205,9,-84.91,14.83,0x3a1a1514f32985f1c6fe6519136f4e93124141694f61c47422acc8e6f29e9f82683b8ddad450b979bfa15d24bf7c994b967cbac1,52,868,7,125,4/5,0
HWS-002-FIFO,1,103,FIFO,limo01,1784022500288989940,1784022742200946686,0,0,241911956746,3,-109.06,-4.58,0xc8898b47b25d441a2fcb368d0dd33c1689bbb74787a3d7470af5cd0243673e2ee7a33e78a16fcd591ee2a74aea67687baab6216d,52,868,7,125,4/5,0
HWS-002-FIFO,1,104,FIFO,limo01,1784022502148456544,1784022601653814746,0,0,99505358202,6,-87.50,6.63,0x6c93efe003014192b65ae74468633861874316fe2d10f147c4cc8f0d64e909d4604aabc471079e4940026b0f7bbff6d54459f160,52,868,7,125,4/5,0
HWS-002-FIFO,1,105,FIFO,limo02,1784022509526316953,1784022622982819075,0,0,113456502122,3,-107.35,-3.88,0x8b1d1aba1c093b3afe5f05b8dead0def6a979e8a6e0799068ab2d24e2c802f7f570fdf822d8858b35f0b02179f8641a2175a6150,52,868,7,125,4/5,0
HWS-002-FIFO,1,106,FIFO,limo02,1784022512934162710,1784022648486773054,0,0,135552610344,3,-99.24,-4.59,0x0c9eceea16e6608e49060bd6a62abcc0fd9f8004953d8f0125b6d6000830f2edeabafc20d3eb06385d0c9e619fc6b3c630eb19de,52,868,7,125,4/5,0
HWS-002-FIFO,1,107,FIFO,limo02,1784022516504963575,1784022718325667157,0,0,201820703582,5,-83.56,10.22,0x647266929b39c84f88a2038960b72970c0d94651d6d7501cb92f328624d208a572d1d70e293659dd2e1048427bbcb1aab0420661,52,868,7,125,4/5,0
HWS-002-FIFO,1,108,FIFO,limo01,1784022519296364821,1784022653287212044,0,0,133990847223,10,-96.34,9.17,0x04a40abce3a36dae1883f5c6cb22940e3f783e889aae9f0f1ffaf145d972e7e7b7f786e81d66ccb8c76ccaec80f4e92fd89a95da,52,868,7,125,4/5,0
HWS-002-FIFO,1,109,FIFO,limo01,1784022520718610238,1784022798272703731,0,0,277554093493,7,-94.06,11.83,0x405a1cee324f5d850bb655d076d5d248e611936125cf342a182201df732b6e72c3d6aa77d1336cba87e3a22dab471b6455648e24,52,868,7,125,4/5,0
HWS-002-FIFO,1,110,FIFO,limo01,1784022523487241067,1784022630399731261,0,0,106912490194,10,-89.44,10.38,0x1cd4058cc8ec515005ee6caec280c77df8a09a9634133d44658c6547bb56d13f598b23c9260bf6cf715854cb93c5cda7885b82a3,52,868,7,125,4/5,0
HWS-002-FIFO,1,111,FIFO,limo02,1784022528803666565,1784022639268306150,0,0,110464639585,3,-85.61,5.21,0x8ac48539f397c917ec00c61febd5752a5cfa69cd345e39aaee0163139060c876b9545f3ed2894badf629a48d9fcd5d1bb61cf132,52,868,7,125,4/5,0
HWS-002-FIFO,1,112,FIFO,limo01,1784022534232932351,1784022760367459329,0,0,226134526978,5,-104.21,9.40,0xfea6304191c27a025f6e3ad30b3df4168f8661899e4391f49446dfd22d76fedb1177bdd35df5a35c5ceb849a503343ab6cb1df91,52,868,7,125,4/5,0
HWS-002-FIFO,1,113,FIFO,limo01,1784022537281242554,1784022900843646724,0,0,363562404170,7,-96.17,6.68,0x37f9a647bb49e156a61e37e4cee6b770141c534978dcb6ea844f1959522950350075d5ce54e87647625dee9d2e1363be269a5f26,52,868,7,125,4/5,0
HWS-002-FIFO,1,114,FIFO,limo01,1784022540920486230,1784022751677285750,0,0,210756799520,0,-84.66,4.33,0xb3704de1899f1b3fc2497ce93e3a8deef993bfa4f9fb56112849aa3e5ed76f3012e3af0e2eb93b9222aa0dcd5e1d2aab3149cc5b,52,868,7,125,4/5,0
HWS-002-FIFO,1,115,FIFO,limo01,1784022541344726175,1784022641160962760,0,0,99816236585,7,-81.24,6.91,0x3fde703e2b0f3d29bb2346120da5670acbf3f3b3c4b90f20269057e6a7c5122f19bb247e47b05fe7be94c48f396c8f60ace7e6e0,52,868,7,125,4/5,0
HWS-002-FIFO,1,116,FIFO,limo01,1784022547016177294,1784022696206241501,0,0,149190064207,0,-92.79,10.48,0xacfe933cf1be22619110b088c2e4bece8f35bd4737c85ebf9c6042a59ed73480c184e22a4a0a5d128bd731dd667dbbef5053fba8,52,868,7,125,4/5,0
HWS-002-FIFO,1,117,FIFO,limo01,1784022550026029335,1784022937867778495,0,0,387841749160,2,-93.37,12.54,0xacd7fc09d4d5ce84ed66f254d9bf2d293acfadba9de46028ca6379e9242fe328aaa5b2a6d4162c41e7bf565151279be553a75d77,52,868,7,125,4/5,0
HWS-002-FIFO,1,118,FIFO,limo01,1784022553881875650,1784022714166572535,0,0,160284696885,10,-91.97,0.24,0xc395aea6f6e94cb365b543b264258bd4da88a7a330c5f7f392dbe4a3acc51ae84cb256d1fac4c83d0db7410fa4f315bb5856fc64,52,868,7,125,4/5,0
HWS-002-FIFO,1,119,FIFO,limo01,1784022556809143946,1784022654624843895,1784022654624845821,1784022654794016232,97815699949,0,-104.72,9.52,0x0c1959b8bb2aa604f252a89cc2b7f28855139aadf34caa637beb763a2aa1a273fa3795d3b83792646c80414c1a06d14dd88de079,52,868,7,125,4/5,1
HWS-002-FIFO,1,120,FIFO,limo02,1784022560361601121,1784022751933202574,0,0,191571601453,10,-92.39,6.69,0xd589dab211749d28100f4f35407bd2a5c65ceb8927ee6433b53ce4b5301f7b2c289d17d3e4c4a9bad5c5601adb9f770751e9299d,52,868,7,125,4/5,0
HWS-002-FIFO,1,121,FIFO,limo02,1784022564805999121,1784022731916286943,1784022731916289306,1784022732085493935,167110287822,1,-81.78,7.08,0x4c390c7761355354b847d92f59b8a3daf6dbe77acc443f4fe55e01fd24286016e9ac8308faeb08f94ad4b01d30f91ba5ead97508,52,868,7,125,4/5,1
HWS-002-FIFO,1,122,FIFO,limo01,1784022565801519426,1784022631233763798,0,0,65432244372,8,-99.32,8.67,0x8eb17f00648955cb2bb4638b7d4c4163ddd6bbfc6ee0a23612fc91e19bb7b03d3a4787d3d33c886454a52bf73c554bfe3eed19f3,52,868,7,125,4/5,0
HWS-002-FIFO,1,123,FIFO,limo01,1784022570678791673,1784022812529921171,0,0,241851129498,9,-92.63,4.05,0xbc36ec7529c26a9e87adb956156604c31189ece550ab8747a6b621fab5e70a7eb0cad1363ae46a79775082f2b3daae7e006094a7,52,868,7,125,4/5,0
HWS-002-FIFO,1,124,FIFO,limo02,1784022576263554085,1784022726427653239,0,0,150164099154,8,-93.69,3.60,0x6c233c533442b072caf1825a5e6d32f37ac8f81527f55c6f775c879089b197e2109f1fe4508f3112de43fa50ea3d059fef89fbf2,52,868,7,125,4/5,0
HWS-002-FIFO,1,125,FIFO,limo02,1784022577752808041,1784022680791740991,0,0,103038932950,8,-98.02,7.81,0xea6dce994601c8e499bf1d75591ef133fa986d2698414907720d137db5f34cdd941d5968fb5a781f7a7ae6f696523d2fa2070c5b,52,868,7,125,4/5,0
HWS-002-FIFO,1,126,FIFO,limo01,1784022579816865929,1784022655960688769,1784022655960692138,1784022656134649880,76143822840,9,-109.29,1.43,0x19f044a7cf535a51bae8db2a537354d2b1dc68ca4db1069a1848453d9c7913eb41131719acac0b0bab60413df9cfa9f32e2a594f,52,868,7,125,4/5,1
HWS-002-FIFO,1,127,FIFO,limo01,1784022583891077493,1784022786951474171,0,0,203060396678,4,-85.74,-3.98,0x461a1fd68ebca6b2b6d2f7413adb0c4994eddc18ebc52f86a5c0216d07c675330fdec17bd08912f2de4d19db86203a9d0f93104f,52,868,7,125,4/5,0
HWS-002-FIFO,1,128,FIFO,limo01,1784022589333791904,1784022701329424225,0,0,111995632321,0,-97.45,9.22,0x981e934a62c61bfd0e5fcd952b2d4b2b206f3440aa349f5381a222339d21e384c531f70ecd39831b40c654f334a356a6cc267283,52,868,7,125,4/5,0
HWS-002-FIFO,1,129,FIFO,limo02,1784022591218705032,1784022799774637681,0,0,208555932649,7,-98.61,10.14,0x3f766ffad8bafe827591c87628ce83649f246e14396d96b62a7b0660c2210ab90aebd738facbd7bd18d2af7f8180fb079d9de54f,52,868,7,125,4/5,0
HWS-002-FIFO,1,130,FIFO,limo02,1784022596508670516,1784022866666074593,0,0,270157404077,6,-102.60,3.30,0x81b4a4f73622984db849dcd5cfc8d77e680ee5e5339e34a7201eef75ebdf39994e2e8502b63f57a5dea28334822ad94518ff854d,52,868,7,125,4/5,0
HWS-002-FIFO,1,131,FIFO,limo02,1784022601261040676,1784022882042470668,0,0,280781429992,7,-106.85,10.32,0xd06c004439087c31bb87c870ef1f27bab21e01508df35f6da9f2d850add41445200008e2131914004469f57b42101c090606f16a,52,868,7,125,4/5,0
HWS-002-FIFO,1,132,FIFO,limo01,1784022604640769429,1784022674518919494,0,0,69878150065,5,-104.11,9.47,0xf60fa59c74c70fe2da6fe4a5acb12c0ceff5469d40f363c4a8ca1ad1cd10dbf902604f734c623e167183b7d6dac8912c8921d8d8,52,868,7,125,4/5,0
HWS-002-FIFO,1,133,FIFO,limo01,1784022606865165144,1784022693630172767,1784022693630174070,1784022693799763748,86765007623,7,-106.05,-3.77,0x678f838dc0a978b5dbcfb172ccc7a21a798dc80faafd24ec3871c731306d2bb2a3044f1d121736ca0e9b71508425a4cf57e399ca,52,868,7,125,4/5,1
HWS-002-FIFO,1,134,FIFO,limo02,1784022609762427076,1784022690194161127,0,0,80431734051,2,-94.70,1.82,0x4559877667e8d70e9cec1bc34d4fc90bacddb2a5cc9f61b08d78c11c7b0d0e38bc6d528d9176025635559e92023152ab782b8db5,52,868,7,125,4/5,0
HWS-002-FIFO,1,135,FIFO,limo02,1784022611598234068,1784022771744931816,0,0,160146697748,9,-105.20,9.41,0xcfc56776a0b7c6be688c696c8c2f91a6e9d61391fac06202988c40cfbf1d0ff9051dec07bfadc2cf2b263ab3c16bf7ccb271a1b1,52,868,7,125,4/5,0
HWS-002-FIFO,1,136,FIFO,limo01,1784022618165120848,1784022880322210862,0,0,262157090014,6,-86.32,13.74,0x8d6d391e19c3025f73b2bb2f9651a3a0a0645c355c312d91335a8fcd9e0bca9a10dc10a3de9ab9be2d226cd9ad7fab0c1edb18c6,52,868,7,125,4/5,0
HWS-002-FIFO,1,137,FIFO,limo01,1784022622466415578,1784022809107381795,0,0,186640966217,8,-92.24,-1.88,0x778a070940ceb2b3a5bc0836498779c34cb4f551bc24021425e1ac12881e4b40d354fa628c2754fbe1a1fa281d0586c86fdc0d79,52,868,7,125,4/5,0
HWS-002-FIFO,1,138,FIFO,limo02,1784022622620236641,1784023222620236641,0,0,600000000000,7,-83.88,-3.14,0x979ef498e747db18cc8347b44a21d4211b6c42b8664e339482eb648feeccf48c2e141c4b736be0acf66cdc98343ce555f050318d,52,868,7,125,4/5,0
HWS-002-FIFO,1,139,FIFO,limo01,1784022629071091052,1784022980282277337,0,0,351211186285,5,-85.54,0.71,0xcbb7f9238d60f7a583d30a3811e40945815b901c19029bfc578e30fc65fca722c46ac7b740a63332ff2513745925992cf43c2fd0,52,868,7,125,4/5,0
HWS-002-FIFO,1,140,FIFO,limo01,1784022630353310540,1784022804376366828,0,0,174023056288,8,-101.35,13.68,0xf5af0d4d8c305b6b3c309961f5e149d4e5f64557e0d8e88f7ea8011990e0f0b8cdc0c1a6864e570c1b9b5a7bd6e329829c15c143,52,868,7,125,4/5,0
HWS-002-FIFO,1,141,FIFO,limo01,1784022635819491004,1784022736549685241,0,0,100730194237,4,-104.89,3.97,0x9b5145e6d8fc82b123f2775ba3a8af97f70a96e52dd9178ed3b4261fc64a46dc01fa38998ddc0a783e03d57c54df92244bd00dd7,52,868,7,125,4/5,0
HWS-002-FIFO,1,142,FIFO,limo02,1784022638914569933,1784022723174148389,0,0,84259578456,6,-83.05,6.91,0xa7197bc54fd4fd477f6f64b5bcfccd134c428eeecd8272b53bf4196694cea8ba37869bbe4645bb1f76e9c243f18fd0bad753aa20,52,868,7,125,4/5,0
HWS-002-FIFO,1,143,FIFO,limo01,1784022640297043135,1784022734569749158,0,0,94272706023,3,-104.04,0.45,0x6b22083d37b021b4a685a8219dc30e892e2ff9e8447bad71c51ee5e3bc70e535458fce326df8885b5c6b24212117cccaa140886c,52,868,7,125,4/5,0
HWS-002-FIFO,1,144,FIFO,limo02,1784022646622097857,1784023051281050924,0,0,404658953067,10,-94.60,3.29,0x266781c73d8bd7aaa9fe1c609d2fe7623d79184ce61d3bca1b3fa35101a9c1a3b09b2d23fa95db18467832a5127f87dea7e71e48,52,868,7,125,4/5,0
HWS-002-FIFO,1,145,FIFO,limo01,1784022650369159386,1784022915105384061,0,0,264736224675,1,-80.92,1.95,0xe08f4aaa017251e24b8b521c903ac8124af599c6463119f4edf26c1ce836781d3c1a64d24284ea9a89b6441a8c39c0ccccbdf600,52,868,7,125,4/5,0
HWS-002-FIFO,1,146,FIFO,limo02,1784022654086980315,1784022811403362414,0,0,157316382099,1,-82.08,2.61,0x2069dab9fb1b7fc1b00d2fcfc0794142be9fae80a7e13c8b8ba73f1d05cd4e6c2c9ddf1b48c309ca2bad59dbd9d17dc807fe03e8,52,868,7,125,4/5,0
HWS-002-FIFO,1,147,FIFO,limo02,1784022656900916451,1784022791676660433,0,0,134775743982,6,-109.76,5.56,0xb82bab3209974065cb5eecd7f5dfb920f7f0398b366f43f4f12744a961db656b4321c6612ab968e8c6d8562b880b8c76bb03858d,52,868,7,125,4/5,0
HWS-002-FIFO,1,148,FIFO,limo01,1784022659494449197,1784022916821810596,0,0,257327361399,2,-100.74,-2.68,0x537aa4ae8b4180bef13a1dec6b9a8ffb614de81b3e6775079b3490606fbfebfe7c0091c0884efb2ca76ad9865770a12fd5545bb6,52,868,7,125,4/5,0
HWS-002-FIFO,1,149,FIFO,limo02,1784022663942598719,1784022926612181367,1784022926612186317,1784022926778899997,262669582648,5,-90.26,0.70,0xeacfd925f7813037a183cae7f6f0d5b2d1c4ef3b0ea57061e920c933d8fe7f1d8a69aae12eb1b31972cad78e4fa7a26a4c88a46f,52,868,7,125,4/5,1
HWS-002-FIFO,1,150,FIFO,limo02,1784022666301524543,1784022841155652010,0,0,174854127467,10,-85.76,9.37,0xa7c1b7276596dfdd6b9babf7069bd0b535a4a10f93d88fb410a168b1807248f9abc430d8bff65f5362be0433a7a63de45e390c63,52,868,7,125,4/5,0
HWS-002-FIFO,1,151,FIFO,limo01,1784022668708966353,1784022856111020553,0,0,187402054200,0,-109.18,10.13,0xb267502b6157eb369d3e5a054574b2843be95710431c2c99456b039fe74e8df543cfb10172fd5799930264450ccb45df783f5f47,52,868,7,125,4/5,0
HWS-002-FIFO,1,152,FIFO,limo02,1784022673063531475,1784022973731273976,0,0,300667742501,7,-93.87,6.41,0xa882f66af1cceea9f0b760bb66d9e056ad320942fdd736f5f4d2a1761541bca60e2b8c8cfe831e2625279ca2deee10c656eb12df,52,868,7,125,4/5,0
HWS-002-FIFO,1,153,FIFO,limo01,1784022678104464767,1784022900852081409,0,0,222747616642,3,-104.17,13.85,0x2b63c1142d63e6f878ff52b27bb851b3b372c6321451e0ea881bb96a11a83232b3375855bafcc0c73c88a4f475d4cbc4e6168ef2,52,868,7,125,4/5,0
HWS-002-FIFO,1,154,FIFO,limo02,1784022679800627577,1784022835267242957,1784022835267245047,1784022835439843793,155466615380,6,-94.48,-1.92,0xaa2be96cae89bc5780f3dd2ce783219be3f835adc9e84473924755df8a719b34de0a1cd957a962b6eba839d047a70ccb96a02f56,52,868,7,125,4/5,1
HWS-002-FIFO,1,155,FIFO,limo01,1784022684805991779,1784022852382363832,0,0,167576372053,6,-102.63,-2.31,0xf5624d6670740be982785c02b6b908920d7ea8f2e7ebd7b811f1c19ce09c5c266fa35451856591003166bf5b5b97a91e8d9871cd,52,868,7,125,4/5,0
HWS-002-FIFO,1,156,FIFO,limo01,1784022686167949426,1784022835291664524,0,0,149123715098,3,-106.94,13.35,0x748112e54094cf5e69d047cb53fe9ee07613bb97bb2f6181984d7bc06c884a482d15879e20189bdbdd88522cb12e0a37eeef5f0a,52,868,7,125,4/5,0
HWS-002-FIFO,1,157,FIFO,limo01,1784022689403575674,1784022801693168240,1784022801693171604,1784022801859426762,112289592566,0,-107.60,3.43,0x9b7e22fc3b0b110a0fc1e30fdca37164e2d74ce07bc570c608f806cfca6f76455e7d11226d320e97c0ab2cfb8a925a5058abdd11,52,868,7,125,4/5,1
HWS-002-FIFO,1,158,FIFO,limo02,1784022694601321761,1784022856215235970,0,0,161613914209,1,-103.54,-1.54,0xed65dde64fadc00c95768278e900af44fc9a0e6858aa7f911a2061f9f7d4779c4e12422f752bbcbd4988ac27896906c0853b7230,52,868,7,125,4/5,0
HWS-002-FIFO,1,159,FIFO,limo02,1784022699959498470,1784022896896226212,0,0,196936727742,3,-109.31,5.29,0x467ba12eaf38813834aac4f8b58dbf697a003423c545c9b23575522d3d40154b9a94f4a233420c60607dd8be77e24eec0145c266,52,868,7,125,4/5,0
HWS-002-FIFO,1,160,FIFO,limo01,1784022700841990141,1784022746547421875,0,0,45705431734,1,-98.37,0.29,0x92676b851d9eeacfcac8a8a4b795aafdd01b3df00d5459fbf68880c2741cbf935b49f9182e7f0ad17794cf21eef7897aae45685a,52,868,7,125,4/5,0
HWS-002-FIFO,1,161,FIFO,limo02,1784022705541179121,1784022831317436140,0,0,125776257019,8,-91.87,-3.37,0x1a8e6d6190b7b17ae86b4c61dff7d30744e20d6efa7b39867de67ee69225569a96661ad2fe6dfa586711d3ba3093b1b7148c03b5,52,868,7,125,4/5,0
HWS-002-FIFO,1,162,FIFO,limo01,1784022710212105556,1784022893621388483,0,0,183409282927,4,-83.46,15.00,0xe1fb92f9d6f4225ed7e7dae2f3be4bdf42a57100cd25e54a697e0071342f4e9227d1bd1f6af2ed2af171f42eb54d012ec7ee9cb5,52,868,7,125,4/5,0
HWS-002-FIFO,1,163,FIFO,limo02,1784022714238363930,1784022927225299886,0,0,212986935956,4,-104.18,-2.01,0x808b3991650a8ff8730ac3fe1ef1909598a24cd6cd62449683ef08186a916a31892b0e94f733416a00c8dabdb78588a9879e7d06,52,868,7,125,4/5,0
HWS-002-FIFO,1,164,FIFO,limo01,1784022716709660394,1784022951848222351,0,0,235138561957,4,-97.44,2.15,0x965a6e39a9be49951e7eff28e7c3f1c54f5cbeb90dd55ac7306896f1dcbe95883464e2bfdf2e1d82fd4d0e67711d89e72737338b,52,868,7,125,4/5,0
HWS-002-FIFO,1,165,FIFO,limo01,1784022718616030950,1784022937801962494,0,0,219185931544,9,-88.47,3.94,0xba34761f5bcd3d504fbf1704f85ca6a46f0a50976a5950237ea6c9664df576196a25c5cfaaa5b11072c248c025c3fb48a998ccee,52,868,7,125,4/5,0
HWS-002-FIFO,1,166,FIFO,limo02,1784022721840564404,1784022864547877363,0,0,142707312959,8,-100.63,-4.31,0x1cccce9770d65af595ed223c5e1349556c9843b54eea711c6e8d45af5b740f53b36b5d0270b091c71a22dd7e43ad7dc98d98c664,52,868,7,125,4/5,0
HWS-002-FIFO,1,167,FIFO,limo01,1784022726100612250,1784023141024886189,0,0,414924273939,8,-89.73,-2.46,0x0e46766da405b32892a765e9590b324acb7238ce86ce352690bf56b21588bd714a4cd3c3da374382c8bd7af09d1056203ad24721,52,868,7,125,4/5,0
HWS-002-FIFO,1,168,FIFO,limo02,1784022728421986441,1784022984872283943,0,0,256450297502,5,-107.24,-4.70,0x09787577b03e85eca5e79c748f2e02fb6c1712493acb61125f5892eff08635124efa6171778243a5388b54e4d5eabd02792f553f,52,868,7,125,4/5,0
HWS-002-FIFO,1,169,FIFO,limo02,1784022733922199348,1784022885337113006,0,0,151414913658,4,-82.32,7.64,0x5a15f3ab352b262c28978b8a5282f437aa5b6fa63acc8ee29d446c89a958f1b2a4489145b6648a9e0fe55b10bf1d58d5da979c58,52,868,7,125,4/5,0
HWS-002-FIFO,1,170,FIFO,limo02,1784022738796022517,1784022863955978514,1784022863955982831,1784022864124567466,125159955997,0,-102.37,9.63,0x32d55378ff82b4e7e8d7b023a1e87d4e7abe408a5deab46442c30b94af22abe8169e822df57841a75889aa2b5a4a49d2a4bf60b3,52,868,7,125,4/5,1
HWS-002-FIFO,1,171,FIFO,limo02,1784022742197288908,1784023002938614666,0,0,260741325758,0,-89.93,2.26,0xfab2755c8bfa60609c2076c8a96920acc725e7472412964cc389a10c83ec364437b2e91deea403655326f0f8f217be1bc2a9ca46,52,868,7,125,4/5,0
HWS-002-FIFO,1,172,FIFO,limo02,1784022743273204957,1784022806427837284,0,0,63154632327,2,-95.14,11.92,0xbe99096185db4e36819f77a9db40cc3b7e55ffb2b275c5d6c7949d2a9bd192f7ae83af5ba226834ad814f277b8e8d56d59edfcbd,52,868,7,125,4/5,0
HWS-002-FIFO,1,173,FIFO,limo01,1784022745820206960,1784022903249441403,0,0,157429234443,0,-101.20,14.31,0xc35b4bb71fb27014f8882e8b9a61d9d36022d2e83e72e8b8ce2c4fd4e2641c2e59a7bd37392e9fd4e674849eded16a97197d8257,52,868,7,125,4/5,0
HWS-002-FIFO,1,174,FIFO,limo02,1784022753040954698,1784022890112378382,0,0,137071423684,1,-89.32,11.54,0xaff3e661d938a88d19e8f54b88b147dd354830e3e1f16e41cf33593c378e611275284432041c1714fcf6ddce61dcceb08e27b14f,52,868,7,125,4/5,0
HWS-002-FIFO,1,175,FIFO,limo01,1784022754236404044,1784022862208299772,0,0,107971895728,6,-109.31,-1.57,0xad1543826f05ee0421b0f6ff0dd2e1089447108df141d58e0af103cf4dab4d3c81abad69ef9f770444cb775bcefba0905645f9be,52,868,7,125,4/5,0
HWS-002-FIFO,1,176,FIFO,limo02,1784022757825747330,1784022837215490565,0,0,79389743235,0,-91.68,6.53,0x382adff67e1752a3fa6890aaf9d8dba3720e4cf849691d36b7424f54ac68282a90ac6c9cd01444337e8ec26da87f1887e2caa7e5,52,868,7,125,4/5,0
HWS-002-FIFO,1,177,FIFO,limo02,1784022760720372935,1784023032105913495,0,0,271385540560,5,-104.68,3.76,0xea00ac264580d7e632c678964bffafe20b4a2db128c826a9ca1d752c1a58aef6ed30737c626faab94515b86c47fe45b766fe287b,52,868,7,125,4/5,0
HWS-002-FIFO,1,178,FIFO,limo02,1784022765537312005,1784023013652035027,0,0,248114723022,5,-87.16,10.17,0xa19f9df9a741db15c4e07549c399333d792ed27efdad15dd00eac29f2dcccdd4337ea14fa603300a4e0cf63c81e3f3583cbc3f2e,52,868,7,125,4/5,0
HWS-002-FIFO,1,179,FIFO,limo01,1784022770195641762,1784022952128874792,0,0,181933233030,10,-106.60,-3.38,0x40ceedc8e47575521b3020f91c23af47e39284ab76159b4b77d36294b4da6cbb8691690b3e21baf760d6f48ddb46f2ae52c64c2f,52,868,7,125,4/5,0
HWS-002-FIFO,1,180,FIFO,limo01,1784022773533468463,1784022876310964301,0,0,102777495838,10,-107.70,11.46,0xf29f603053485c5d138427379d5dc917aa42f9e1e3b0b96517b3c00f084f322139abfa19170668d512d56d84e654ec49923120df,52,868,7,125,4/5,0
HWS-002-FIFO,1,181,FIFO,limo02,1784022774638898556,1784022929535398407,0,0,154896499851,0,-105.43,-0.67,0xd963a93d43f3e9518521ba499d3a8f6126c0e19ffe83b082eb3638ec5cd548d58b6a3b36716686bd8c92c8d3fd860727b6dd39e9,52,868,7,125,4/5,0
HWS-002-FIFO,1,182,FIFO,limo02,1784022778300171345,1784023246216267563,0,0,467916096218,9,-81.87,4.16,0xc73a874320bc859b1a88316b87a5cdf0334ad51baa8b732859ae73a3f042b2a84a6a6efc67f35847906a266a0b590088d3ba2ad3,52,868,7,125,4/5,0
HWS-002-FIFO,1,183,FIFO,limo02,1784022783550689727,1784023025686672568,0,0,242135982841,4,-103.06,5.39,0xd11f1142ce7756e7e18b7114bdc04e4fe01d4e8ddca70a6b15b2850743f40b3812fe832997b3956fa34de043f3a49dad546cb0c6,52,868,7,125,4/5,0
HWS-002-FIFO,1,184,FIFO,limo02,1784022787154490007,1784022982647706256,0,0,195493216249,1,-94.50,0.46,0x06a19460c59a1404591032a28c6a748ed66a29c285cc3f659adb8021f563943ec42b88aeb997307e6d1233d3a3b0398f8bdd2c52,52,868,7,125,4/5,0
HWS-002-FIFO,1,185,FIFO,limo01,1784022789724698436,1784022948055697748,0,0,158330999312,9,-104.57,-2.48,0xce788c069b17ae9f46eeb60a2129eb698ae41f340d5447be588bdf4c45067a82f0f31b150e9615911091132f338b7f17695db4da,52,868,7,125,4/5,0
HWS-002-FIFO,1,186,FIFO,limo02,1784022793851526778,1784022933760042353,0,0,139908515575,0,-99.37,5.95,0x9b16772b3d4e5be25e9c800a713d82b0e9749bb8611db762ed98efb2854c7398170bd3d08792107f3c920d9ed01ce9f8c322badf,52,868,7,125,4/5,0
HWS-002-FIFO,1,187,FIFO,limo02,1784022798658139669,1784023023366525208,0,0,224708385539,6,-105.37,8.92,0xd40e192adec73dd9c15dcd1dc5361c603c516b558640b82c084ec54365eb852025779577006972ccd1ac59117fbe8660317bc395,52,868,7,125,4/5,0
HWS-002-FIFO,1,188,FIFO,limo01,1784022799105956670,1784023001081157527,0,0,201975200857,6,-109.77,-3.85,0x150b0f8363b7268288b53d5f88f53fc64230620973f4109f45b8816fc8a5310f99c69e08ab40bb56994b5079f7f64234933e20d2,52,868,7,125,4/5,0
