session,run,seq,policy,robot,t_gen_ns,t_selected_ns,t_tx_ns,t_rx_ns,deferral_ns,channel,rssi_dbm,snr_db,payload_hex,payload_bytes,freq_mhz,sf,bw_khz,cr,sent,deferral_s,channel_delay_s,packet_age_s,airtime_s,measurement_status
HWS-002-FIFO,1,81,FIFO,limo01,1784022422019697369,1784022997707850488,0,0,575688153119,9,-103.51,4.13,0xf385efb95ef9f8ff0f9f11e92ed5061cc93095919e1b2a4e62fea29f5d4d83a3c6240389eab64f9894dcfc4c1f1791e2749c8bd2,52,868,7,125,4/5,0,575.688153119,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,82,FIFO,limo02,1784022425812065074,1784022564095172968,0,0,138283107894,8,-91.60,11.13,0xf00facd4e4ee9b9b5304b41e80b138cb1f998bf2e37a57ab7784f186f3a8ac1516393f3cc1526ef98c034c526b60a8840c39e67d,52,868,7,125,4/5,0,138.283107894,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,83,FIFO,limo02,1784022428341485240,1784022923414336778,0,0,495072851538,0,-94.50,-0.06,0x933f779969d31a9a54b8c7a88af8b8d3886654ea2afa4a39e40efa16ca3654891d61267e6760f70abcbdafdb77db618f07b21f7e,52,868,7,125,4/5,0,495.072851538,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,84,FIFO,limo02,1784022432211555635,1784022766302892206,0,0,334091336571,0,-87.72,5.57,0x3e9a6cc20c7fbd4bb31c1f4e2e11c2258227b40c14a0ec68641a650561fc860aac86937f494d37c84f2c109befeeb331c4845794,52,868,7,125,4/5,0,334.091336571,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,85,FIFO,limo01,1784022436114900679,1784022721054216206,0,0,284939315527,3,-94.69,4.67,0x4e494c83ac21e7bf9c0651358c6f53b778e1821c7f9df419e3ca6c5533984053d762588494546647f96bafc74f52946ffd136844,52,868,7,125,4/5,0,284.939315527,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,86,FIFO,limo01,1784022438645083247,1784022511221612910,0,0,72576529663,9,-104.93,-3.47,0x77912c01dc5150d58f6c72553ee0a3bb4d8afd5363d4abf3f71a3523f01fb3053959912abca99d4dc0af1d9516a93525689da294,52,868,7,125,4/5,0,72.576529663,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,87,FIFO,limo01,1784022445901002912,1784022559035299011,0,0,113134296099,1,-94.13,10.89,0x7384df200f417f1a2618dd8f826b734513496010b58ce1bc8a6e737000e4788561bd2cee98e93dd14d8a9088ab17e97191bf28ce,52,868,7,125,4/5,0,113.134296099,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,88,FIFO,limo02,1784022447791152203,1784022597314144599,0,0,149522992396,2,-94.74,9.23,0xecfa63bb0455e5da2fea8a75b86710f791526e6f717da5999669a9d1a8d1fa708b30bca85c5ba1d4b56d9c25133e39a088c04d03,52,868,7,125,4/5,0,149.522992396,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,89,FIFO,limo01,1784022450199277015,1784022616236580666,0,0,166037303651,8,-94.50,2.47,0x2efb408249d3210d5b592c64744b2edac5bbd95c780e957eac57c41dc186326eb11ae5cf748d54f1b6ae717706203c068b938f5a,52,868,7,125,4/5,0,166.037303651,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,90,FIFO,limo02,1784022453969570269,1784022914753384210,0,0,460783813941,3,-104.73,7.45,0x832c7f1710850ae8f393ec2eaa378004d3c5bea76440428405da9b0aede315240273a0650153c62b2b3db80fab4db120fa689e1b,52,868,7,125,4/5,0,460.783813941,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,91,FIFO,limo01,1784022457844606324,1784022527038237104,0,0,69193630780,5,-92.81,-4.67,0x526ee9e78f6c81bf9baa04571827e94d29e9375aa0d2028739ecfbe3f0f33d81e4d0e7c88132911af348509367d4493286196e7c,52,868,7,125,4/5,0,69.19363078,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,92,FIFO,limo02,1784022460823627092,1784022713454097354,0,0,252630470262,6,-108.18,5.53,0xe30a4f03b3152bdd49760952c14d5a376daa247b399e622181409933725921f6f0c7eba0c8458cce6f3885e204d28fcbe867022e,52,868,7,125,4/5,0,252.630470262,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,93,FIFO,limo01,1784022464376662549,1784022597554526912,0,0,133177864363,8,-99.78,4.22,0x2ee16355310099d45f3d5d2742f07e305d1b5ef1b517cd2605e5507549def99f7cbdbf5018b35608373b65d75834c1cfd4d5535c,52,868,7,125,4/5,0,133.177864363,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,94,FIFO,limo02,1784022466820300041,1784022737439144171,1784022737439147462,1784022737609654693,270618844130,7,-109.86,4.74,0xf6407f1cc67145eca44867e2971d20b4269b0590ab5683653af5548bcf2be854b50eebb360208564e9c4b274efb92f0b2714e822,52,868,7,125,4/5,1,270.61884413,0.170507231,270.789354652,0.102656,MEASURED
HWS-002-FIFO,1,95,FIFO,limo01,1784022471186029024,1784022677677700316,0,0,206491671292,0,-84.29,-0.92,0xd0e07c53eba5f82cdb53f7f640603910b0b7cf6a4d62012acf500d83acef7116acbcaa590fbb9466dc8accfb728f820097f9a9c2,52,868,7,125,4/5,0,206.491671292,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,96,FIFO,limo01,1784022474854603809,1784022698313810323,0,0,223459206514,1,-92.21,2.23,0x181ffc80d3f84e35412ed455aadce506e1e17dcefc4cf8ff99d1b9bae5e9abfbeba2872a47811b758187bfc9e2a3153795653d32,52,868,7,125,4/5,0,223.459206514,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,97,FIFO,limo01,1784022481147545885,1784022582525971298,0,0,101378425413,9,-104.81,14.23,0x64342c6ae42978ba185df80ad3fdd65d99ebb2e0b905ca8a7615abd75246717f143e605691af8339be4f848e7848c2ceb92479a5,52,868,7,125,4/5,0,101.378425413,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,98,FIFO,limo02,1784022481746921817,1784022692429772337,0,0,210682850520,2,-97.91,4.83,0xa25c85f367f02cd53c4cf1c1f8653fd6ae4c699bd27ccc4282fcc1b43db9349ba4470b0215ad641d408de2b99bfa8b6f775949ed,52,868,7,125,4/5,0,210.68285052,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,99,FIFO,limo02,1784022487747524657,1784022665795641559,0,0,178048116902,4,-86.50,14.40,0x5ec9e42b535d4664ed24642522c8e4d3689cd175513bcd1619252ee33b0efc8623747c6ba6e6a9600dccc012ab081ffe379c4722,52,868,7,125,4/5,0,178.048116902,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,100,FIFO,limo02,1784022489843640250,1784022711714921358,0,0,221871281108,10,-100.98,-1.67,0x9e477352dd1696de69db211a0562d517493f2dd8c7b5ee1b7141f8f2fb2e554433e679d02a320b990bff87022b957b20857e6f2f,52,868,7,125,4/5,0,221.871281108,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,101,FIFO,limo02,1784022491668892411,1784022572362399830,0,0,80693507419,6,-80.15,1.34,0xe8ec68d774bf4e632409d532c9d7ca7c8be409290561fb6104796813153bb61c30864704508285974812c939d70d02f8d2c16469,52,868,7,125,4/5,0,80.693507419,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,102,FIFO,limo01,1784022496561933215,1784022655875150420,0,0,159313217205,9,-84.91,14.83,0x3a1a1514f32985f1c6fe6519136f4e93124141694f61c47422acc8e6f29e9f82683b8ddad450b979bfa15d24bf7c994b967cbac1,52,868,7,125,4/5,0,159.313217205,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,103,FIFO,limo01,1784022500288989940,1784022742200946686,0,0,241911956746,3,-109.06,-4.58,0xc8898b47b25d441a2fcb368d0dd33c1689bbb74787a3d7470af5cd0243673e2ee7a33e78a16fcd591ee2a74aea67687baab6216d,52,868,7,125,4/5,0,241.911956746,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,104,FIFO,limo01,1784022502148456544,1784022601653814746,0,0,99505358202,6,-87.50,6.63,0x6c93efe003014192b65ae74468633861874316fe2d10f147c4cc8f0d64e909d4604aabc471079e4940026b0f7bbff6d54459f160,52,868,7,125,4/5,0,99.505358202,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,105,FIFO,limo02,1784022509526316953,1784022622982819075,0,0,113456502122,3,-107.35,-3.88,0x8b1d1aba1c093b3afe5f05b8dead0def6a979e8a6e0799068ab2d24e2c802f7f570fdf822d8858b35f0b02179f8641a2175a6150,52,868,7,125,4/5,0,113.456502122,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,106,FIFO,limo02,1784022512934162710,1784022648486773054,0,0,135552610344,3,-99.24,-4.59,0x0c9eceea16e6608e49060bd6a62abcc0fd9f8004953d8f0125b6d6000830f2edeabafc20d3eb06385d0c9e619fc6b3c630eb19de,52,868,7,125,4/5,0,135.552610344,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,107,FIFO,limo02,1784022516504963575,1784022718325667157,0,0,201820703582,5,-83.56,10.22,0x647266929b39c84f88a2038960b72970c0d94651d6d7501cb92f328624d208a572d1d70e293659dd2e1048427bbcb1aab0420661,52,868,7,125,4/5,0,201.820703582,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,108,FIFO,limo01,1784022519296364821,1784022653287212044,0,0,133990847223,10,-96.34,9.17,0x04a40abce3a36dae1883f5c6cb22940e3f783e889aae9f0f1ffaf145d972e7e7b7f786e81d66ccb8c76ccaec80f4e92fd89a95da,52,868,7,125,4/5,0,133.990847223,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,109,FIFO,limo01,1784022520718610238,1784022798272703731,0,0,277554093493,7,-94.06,11.83,0x405a1cee324f5d850bb655d076d5d248e611936125cf342a182201df732b6e72c3d6aa77d1336cba87e3a22dab471b6455648e24,52,868,7,125,4/5,0,277.554093493,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,110,FIFO,limo01,1784022523487241067,1784022630399731261,0,0,106912490194,10,-89.44,10.38,0x1cd4058cc8ec515005ee6caec280c77df8a09a9634133d44658c6547bb56d13f598b23c9260bf6cf715854cb93c5cda7885b82a3,52,868,7,125,4/5,0,106.912490194,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,111,FIFO,limo02,1784022528803666565,1784022639268306150,0,0,110464639585,3,-85.61,5.21,0x8ac48539f397c917ec00c61febd5752a5cfa69cd345e39aaee0163139060c876b9545f3ed2894badf629a48d9fcd5d1bb61cf132,52,868,7,125,4/5,0,110.464639585,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,112,FIFO,limo01,1784022534232932351,1784022760367459329,0,0,226134526978,5,-104.21,9.40,0xfea6304191c27a025f6e3ad30b3df4168f8661899e4391f49446dfd22d76fedb1177bdd35df5a35c5ceb849a503343ab6cb1df91,52,868,7,125,4/5,0,226.134526978,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,113,FIFO,limo01,1784022537281242554,1784022900843646724,0,0,363562404170,7,-96.17,6.68,0x37f9a647bb49e156a61e37e4cee6b770141c534978dcb6ea844f1959522950350075d5ce54e87647625dee9d2e1363be269a5f26,52,868,7,125,4/5,0,363.56240417,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,114,FIFO,limo01,1784022540920486230,1784022751677285750,0,0,210756799520,0,-84.66,4.33,0xb3704de1899f1b3fc2497ce93e3a8deef993bfa4f9fb56112849aa3e5ed76f3012e3af0e2eb93b9222aa0dcd5e1d2aab3149cc5b,52,868,7,125,4/5,0,210.75679952,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,115,FIFO,limo01,1784022541344726175,1784022641160962760,0,0,99816236585,7,-81.24,6.91,0x3fde703e2b0f3d29bb2346120da5670acbf3f3b3c4b90f20269057e6a7c5122f19bb247e47b05fe7be94c48f396c8f60ace7e6e0,52,868,7,125,4/5,0,99.816236585,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,116,FIFO,limo01,1784022547016177294,1784022696206241501,0,0,149190064207,0,-92.79,10.48,0xacfe933cf1be22619110b088c2e4bece8f35bd4737c85ebf9c6042a59ed73480c184e22a4a0a5d128bd731dd667dbbef5053fba8,52,868,7,125,4/5,0,149.190064207,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,117,FIFO,limo01,1784022550026029335,1784022937867778495,0,0,387841749160,2,-93.37,12.54,0xacd7fc09d4d5ce84ed66f254d9bf2d293acfadba9de46028ca6379e9242fe328aaa5b2a6d4162c41e7bf565151279be553a75d77,52,868,7,125,4/5,0,387.84174916,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,118,FIFO,limo01,1784022553881875650,1784022714166572535,0,0,160284696885,10,-91.97,0.24,0xc395aea6f6e94cb365b543b264258bd4da88a7a330c5f7f392dbe4a3acc51ae84cb256d1fac4c83d0db7410fa4f315bb5856fc64,52,868,7,125,4/5,0,160.284696885,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,119,FIFO,limo01,1784022556809143946,1784022654624843895,1784022654624845821,1784022654794016232,97815699949,0,-104.72,9.52,0x0c1959b8bb2aa604f252a89cc2b7f28855139aadf34caa637beb763a2aa1a273fa3795d3b83792646c80414c1a06d14dd88de079,52,868,7,125,4/5,1,97.815699949,0.169170411,97.984872286,0.102656,MEASURED
HWS-002-FIFO,1,120,FIFO,limo02,1784022560361601121,1784022751933202574,0,0,191571601453,10,-92.39,6.69,0xd589dab211749d28100f4f35407bd2a5c65ceb8927ee6433b53ce4b5301f7b2c289d17d3e4c4a9bad5c5601adb9f770751e9299d,52,868,7,125,4/5,0,191.571601453,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,121,FIFO,limo02,1784022564805999121,1784022731916286943,1784022731916289306,1784022732085493935,167110287822,1,-81.78,7.08,0x4c390c7761355354b847d92f59b8a3daf6dbe77acc443f4fe55e01fd24286016e9ac8308faeb08f94ad4b01d30f91ba5ead97508,52,868,7,125,4/5,1,167.110287822,0.169204629,167.279494814,0.102656,MEASURED
HWS-002-FIFO,1,122,FIFO,limo01,1784022565801519426,1784022631233763798,0,0,65432244372,8,-99.32,8.67,0x8eb17f00648955cb2bb4638b7d4c4163ddd6bbfc6ee0a23612fc91e19bb7b03d3a4787d3d33c886454a52bf73c554bfe3eed19f3,52,868,7,125,4/5,0,65.432244372,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,123,FIFO,limo01,1784022570678791673,1784022812529921171,0,0,241851129498,9,-92.63,4.05,0xbc36ec7529c26a9e87adb956156604c31189ece550ab8747a6b621fab5e70a7eb0cad1363ae46a79775082f2b3daae7e006094a7,52,868,7,125,4/5,0,241.851129498,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,124,FIFO,limo02,1784022576263554085,1784022726427653239,0,0,150164099154,8,-93.69,3.60,0x6c233c533442b072caf1825a5e6d32f37ac8f81527f55c6f775c879089b197e2109f1fe4508f3112de43fa50ea3d059fef89fbf2,52,868,7,125,4/5,0,150.164099154,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,125,FIFO,limo02,1784022577752808041,1784022680791740991,0,0,103038932950,8,-98.02,7.81,0xea6dce994601c8e499bf1d75591ef133fa986d2698414907720d137db5f34cdd941d5968fb5a781f7a7ae6f696523d2fa2070c5b,52,868,7,125,4/5,0,103.03893295,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,126,FIFO,limo01,1784022579816865929,1784022655960688769,1784022655960692138,1784022656134649880,76143822840,9,-109.29,1.43,0x19f044a7cf535a51bae8db2a537354d2b1dc68ca4db1069a1848453d9c7913eb41131719acac0b0bab60413df9cfa9f32e2a594f,52,868,7,125,4/5,1,76.14382284,0.173957742,76.317783951,0.102656,MEASURED
HWS-002-FIFO,1,127,FIFO,limo01,1784022583891077493,1784022786951474171,0,0,203060396678,4,-85.74,-3.98,0x461a1fd68ebca6b2b6d2f7413adb0c4994eddc18ebc52f86a5c0216d07c675330fdec17bd08912f2de4d19db86203a9d0f93104f,52,868,7,125,4/5,0,203.060396678,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,128,FIFO,limo01,1784022589333791904,1784022701329424225,0,0,111995632321,0,-97.45,9.22,0x981e934a62c61bfd0e5fcd952b2d4b2b206f3440aa349f5381a222339d21e384c531f70ecd39831b40c654f334a356a6cc267283,52,868,7,125,4/5,0,111.995632321,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,129,FIFO,limo02,1784022591218705032,1784022799774637681,0,0,208555932649,7,-98.61,10.14,0x3f766ffad8bafe827591c87628ce83649f246e14396d96b62a7b0660c2210ab90aebd738facbd7bd18d2af7f8180fb079d9de54f,52,868,7,125,4/5,0,208.555932649,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,130,FIFO,limo02,1784022596508670516,1784022866666074593,0,0,270157404077,6,-102.60,3.30,0x81b4a4f73622984db849dcd5cfc8d77e680ee5e5339e34a7201eef75ebdf39994e2e8502b63f57a5dea28334822ad94518ff854d,52,868,7,125,4/5,0,270.157404077,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,131,FIFO,limo02,1784022601261040676,1784022882042470668,0,0,280781429992,7,-106.85,10.32,0xd06c004439087c31bb87c870ef1f27bab21e01508df35f6da9f2d850add41445200008e2131914004469f57b42101c090606f16a,52,868,7,125,4/5,0,280.781429992,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,132,FIFO,limo01,1784022604640769429,1784022674518919494,0,0,69878150065,5,-104.11,9.47,0xf60fa59c74c70fe2da6fe4a5acb12c0ceff5469d40f363c4a8ca1ad1cd10dbf902604f734c623e167183b7d6dac8912c8921d8d8,52,868,7,125,4/5,0,69.878150065,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,133,FIFO,limo01,1784022606865165144,1784022693630172767,1784022693630174070,1784022693799763748,86765007623,7,-106.05,-3.77,0x678f838dc0a978b5dbcfb172ccc7a21a798dc80faafd24ec3871c731306d2bb2a3044f1d121736ca0e9b71508425a4cf57e399ca,52,868,7,125,4/5,1,86.765007623,0.169589678,86.934598604,0.102656,MEASURED
HWS-002-FIFO,1,134,FIFO,limo02,1784022609762427076,1784022690194161127,0,0,80431734051,2,-94.70,1.82,0x4559877667e8d70e9cec1bc34d4fc90bacddb2a5cc9f61b08d78c11c7b0d0e38bc6d528d9176025635559e92023152ab782b8db5,52,868,7,125,4/5,0,80.431734051,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,135,FIFO,limo02,1784022611598234068,1784022771744931816,0,0,160146697748,9,-105.20,9.41,0xcfc56776a0b7c6be688c696c8c2f91a6e9d61391fac06202988c40cfbf1d0ff9051dec07bfadc2cf2b263ab3c16bf7ccb271a1b1,52,868,7,125,4/5,0,160.146697748,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,136,FIFO,limo01,1784022618165120848,1784022880322210862,0,0,262157090014,6,-86.32,13.74,0x8d6d391e19c3025f73b2bb2f9651a3a0a0645c355c312d91335a8fcd9e0bca9a10dc10a3de9ab9be2d226cd9ad7fab0c1edb18c6,52,868,7,125,4/5,0,262.157090014,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,137,FIFO,limo01,1784022622466415578,1784022809107381795,0,0,186640966217,8,-92.24,-1.88,0x778a070940ceb2b3a5bc0836498779c34cb4f551bc24021425e1ac12881e4b40d354fa628c2754fbe1a1fa281d0586c86fdc0d79,52,868,7,125,4/5,0,186.640966217,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,138,FIFO,limo02,1784022622620236641,1784023222620236641,0,0,600000000000,7,-83.88,-3.14,0x979ef498e747db18cc8347b44a21d4211b6c42b8664e339482eb648feeccf48c2e141c4b736be0acf66cdc98343ce555f050318d,52,868,7,125,4/5,0,600.0,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,139,FIFO,limo01,1784022629071091052,1784022980282277337,0,0,351211186285,5,-85.54,0.71,0xcbb7f9238d60f7a583d30a3811e40945815b901c19029bfc578e30fc65fca722c46ac7b740a63332ff2513745925992cf43c2fd0,52,868,7,125,4/5,0,351.211186285,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,140,FIFO,limo01,1784022630353310540,1784022804376366828,0,0,174023056288,8,-101.35,13.68,0xf5af0d4d8c305b6b3c309961f5e149d4e5f64557e0d8e88f7ea8011990e0f0b8cdc0c1a6864e570c1b9b5a7bd6e329829c15c143,52,868,7,125,4/5,0,174.023056288,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,141,FIFO,limo01,1784022635819491004,1784022736549685241,0,0,100730194237,4,-104.89,3.97,0x9b5145e6d8fc82b123f2775ba3a8af97f70a96e52dd9178ed3b4261fc64a46dc01fa38998ddc0a783e03d57c54df92244bd00dd7,52,868,7,125,4/5,0,100.730194237,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,142,FIFO,limo02,1784022638914569933,1784022723174148389,0,0,84259578456,6,-83.05,6.91,0xa7197bc54fd4fd477f6f64b5bcfccd134c428eeecd8272b53bf4196694cea8ba37869bbe4645bb1f76e9c243f18fd0bad753aa20,52,868,7,125,4/5,0,84.259578456,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,143,FIFO,limo01,1784022640297043135,1784022734569749158,0,0,94272706023,3,-104.04,0.45,0x6b22083d37b021b4a685a8219dc30e892e2ff9e8447bad71c51ee5e3bc70e535458fce326df8885b5c6b24212117cccaa140886c,52,868,7,125,4/5,0,94.272706023,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,144,FIFO,limo02,1784022646622097857,1784023051281050924,0,0,404658953067,10,-94.60,3.29,0x266781c73d8bd7aaa9fe1c609d2fe7623d79184ce61d3bca1b3fa35101a9c1a3b09b2d23fa95db18467832a5127f87dea7e71e48,52,868,7,125,4/5,0,404.658953067,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,145,FIFO,limo01,1784022650369159386,1784022915105384061,0,0,264736224675,1,-80.92,1.95,0xe08f4aaa017251e24b8b521c903ac8124af599c6463119f4edf26c1ce836781d3c1a64d24284ea9a89b6441a8c39c0ccccbdf600,52,868,7,125,4/5,0,264.736224675,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,146,FIFO,limo02,1784022654086980315,1784022811403362414,0,0,157316382099,1,-82.08,2.61,0x2069dab9fb1b7fc1b00d2fcfc0794142be9fae80a7e13c8b8ba73f1d05cd4e6c2c9ddf1b48c309ca2bad59dbd9d17dc807fe03e8,52,868,7,125,4/5,0,157.316382099,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,147,FIFO,limo02,1784022656900916451,1784022791676660433,0,0,134775743982,6,-109.76,5.56,0xb82bab3209974065cb5eecd7f5dfb920f7f0398b366f43f4f12744a961db656b4321c6612ab968e8c6d8562b880b8c76bb03858d,52,868,7,125,4/5,0,134.775743982,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,148,FIFO,limo01,1784022659494449197,1784022916821810596,0,0,257327361399,2,-100.74,-2.68,0x537aa4ae8b4180bef13a1dec6b9a8ffb614de81b3e6775079b3490606fbfebfe7c0091c0884efb2ca76ad9865770a12fd5545bb6,52,868,7,125,4/5,0,257.327361399,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,149,FIFO,limo02,1784022663942598719,1784022926612181367,1784022926612186317,1784022926778899997,262669582648,5,-90.26,0.70,0xeacfd925f7813037a183cae7f6f0d5b2d1c4ef3b0ea57061e920c933d8fe7f1d8a69aae12eb1b31972cad78e4fa7a26a4c88a46f,52,868,7,125,4/5,1,262.669582648,0.16671368,262.836301278,0.102656,MEASURED
HWS-002-FIFO,1,150,FIFO,limo02,1784022666301524543,1784022841155652010,0,0,174854127467,10,-85.76,9.37,0xa7c1b7276596dfdd6b9babf7069bd0b535a4a10f93d88fb410a168b1807248f9abc430d8bff65f5362be0433a7a63de45e390c63,52,868,7,125,4/5,0,174.854127467,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,151,FIFO,limo01,1784022668708966353,1784022856111020553,0,0,187402054200,0,-109.18,10.13,0xb267502b6157eb369d3e5a054574b2843be95710431c2c99456b039fe74e8df543cfb10172fd5799930264450ccb45df783f5f47,52,868,7,125,4/5,0,187.4020542,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,152,FIFO,limo02,1784022673063531475,1784022973731273976,0,0,300667742501,7,-93.87,6.41,0xa882f66af1cceea9f0b760bb66d9e056ad320942fdd736f5f4d2a1761541bca60e2b8c8cfe831e2625279ca2deee10c656eb12df,52,868,7,125,4/5,0,300.667742501,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,153,FIFO,limo01,1784022678104464767,1784022900852081409,0,0,222747616642,3,-104.17,13.85,0x2b63c1142d63e6f878ff52b27bb851b3b372c6321451e0ea881bb96a11a83232b3375855bafcc0c73c88a4f475d4cbc4e6168ef2,52,868,7,125,4/5,0,222.747616642,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,154,FIFO,limo02,1784022679800627577,1784022835267242957,1784022835267245047,1784022835439843793,155466615380,6,-94.48,-1.92,0xaa2be96cae89bc5780f3dd2ce783219be3f835adc9e84473924755df8a719b34de0a1cd957a962b6eba839d047a70ccb96a02f56,52,868,7,125,4/5,1,155.46661538,0.172598746,155.639216216,0.102656,MEASURED
HWS-002-FIFO,1,155,FIFO,limo01,1784022684805991779,1784022852382363832,0,0,167576372053,6,-102.63,-2.31,0xf5624d6670740be982785c02b6b908920d7ea8f2e7ebd7b811f1c19ce09c5c266fa35451856591003166bf5b5b97a91e8d9871cd,52,868,7,125,4/5,0,167.576372053,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,156,FIFO,limo01,1784022686167949426,1784022835291664524,0,0,149123715098,3,-106.94,13.35,0x748112e54094cf5e69d047cb53fe9ee07613bb97bb2f6181984d7bc06c884a482d15879e20189bdbdd88522cb12e0a37eeef5f0a,52,868,7,125,4/5,0,149.123715098,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,157,FIFO,limo01,1784022689403575674,1784022801693168240,1784022801693171604,1784022801859426762,112289592566,0,-107.60,3.43,0x9b7e22fc3b0b110a0fc1e30fdca37164e2d74ce07bc570c608f806cfca6f76455e7d11226d320e97c0ab2cfb8a925a5058abdd11,52,868,7,125,4/5,1,112.289592566,0.166255158,112.455851088,0.102656,MEASURED
HWS-002-FIFO,1,158,FIFO,limo02,1784022694601321761,1784022856215235970,0,0,161613914209,1,-103.54,-1.54,0xed65dde64fadc00c95768278e900af44fc9a0e6858aa7f911a2061f9f7d4779c4e12422f752bbcbd4988ac27896906c0853b7230,52,868,7,125,4/5,0,161.613914209,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,159,FIFO,limo02,1784022699959498470,1784022896896226212,0,0,196936727742,3,-109.31,5.29,0x467ba12eaf38813834aac4f8b58dbf697a003423c545c9b23575522d3d40154b9a94f4a233420c60607dd8be77e24eec0145c266,52,868,7,125,4/5,0,196.936727742,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,160,FIFO,limo01,1784022700841990141,1784022746547421875,0,0,45705431734,1,-98.37,0.29,0x92676b851d9eeacfcac8a8a4b795aafdd01b3df00d5459fbf68880c2741cbf935b49f9182e7f0ad17794cf21eef7897aae45685a,52,868,7,125,4/5,0,45.705431734,,,0.102656,NOT_RECORDED
HWS-002-FIFO,1,161,FIFO,limo02,1784022705541179121,1784022831317436140,0,0,125776257019,8,-91.87,-3.37,0x1a8e6d6190b7b17ae86b4c61dff7d30744e20d6efa7b39867de67ee69225569a96661ad2fe6dfa586711d3ba3093b1b7148c03b5,52,868,7,125,4/5,0,125.776257019,,,0.102656,NOT_RECORDED
